,tm,temperature,rainfall,windspeed,humidity,ss,solar_radiation
878,2023-09-10 14:00,26.0,0,3.0,67,0.7,2.23
879,2023-09-10 15:00,26.1,0,4.1,64,1.0,2.66
880,2023-09-10 16:00,25.7,0,3.5,66,1.0,2.04
881,2023-09-10 17:00,25.3,0,3.1,67,1.0,1.3
882,2023-09-10 18:00,23.9,0,2.4,70,0.4,0.4
883,2023-09-10 19:00,23.0,0,1.0,73,0.1,0.05
884,2023-09-10 20:00,22.4,0,1.7,76,0,0
885,2023-09-10 21:00,22.3,0,1.3,76,0,0
886,2023-09-10 22:00,21.8,0,2.2,78,0,0
887,2023-09-10 23:00,21.1,0,0.3,79,0,0
888,2023-09-11 00:00,20.9,0,2.4,82,0,0
889,2023-09-11 01:00,20.5,0,0.9,83,0,0
890,2023-09-11 02:00,20.1,0,0.6,86,0,0
891,2023-09-11 03:00,20.3,0,1.2,86,0,0
892,2023-09-11 04:00,20.1,0,1.4,88,0,0
893,2023-09-11 05:00,20.0,0,1.0,89,0,0
894,2023-09-11 06:00,20.2,0,1.1,88,0,0
895,2023-09-11 07:00,21.3,0,1.8,86,0.3,0.14
896,2023-09-11 08:00,22.5,0,1.8,82,0.6,0.53
897,2023-09-11 09:00,25.1,0,1.1,74,0.9,1.14
898,2023-09-11 10:00,26.8,0,1.9,64,0.9,2.2
899,2023-09-11 11:00,28.3,0,1.4,59,1.0,2.77
900,2023-09-11 12:00,27.3,0,1.6,63,0.5,1.67
901,2023-09-11 13:00,28.5,0,3.3,60,0.6,2.37
902,2023-09-11 14:00,27.0,0,2.0,67,0.4,1.57
903,2023-09-11 15:00,27.4,0,2.4,67,0.4,1.39
904,2023-09-11 16:00,28.3,0,1.7,59,1.0,1.92
905,2023-09-11 17:00,27.1,0,1.8,65,1.0,1.19
906,2023-09-11 18:00,25.7,0,2.1,72,0.9,0.46
907,2023-09-11 19:00,24.3,0,0.8,80,0.1,0.04
908,2023-09-11 20:00,23.5,0,1.1,85,0,0
909,2023-09-11 21:00,22.7,0,0.9,86,0,0
910,2023-09-11 22:00,22.4,0,0.3,86,0,0
911,2023-09-11 23:00,22.6,0,0.6,88,0,0
912,2023-09-12 00:00,22.2,0,0.6,89,0,0
913,2023-09-12 01:00,22.7,0,1.0,89,0,0
914,2023-09-12 02:00,22.7,0,1.8,90,0,0
915,2023-09-12 03:00,22.0,0,1.7,92,0,0
916,2023-09-12 04:00,21.8,0,0.6,90,0,0
917,2023-09-12 05:00,21.6,0,1.3,93,0,0
918,2023-09-12 06:00,21.5,0,0.3,92,0,0
919,2023-09-12 07:00,21.8,0,0.1,94,0.0,0.13
920,2023-09-12 08:00,24.1,0,0.3,85,0.5,0.67
921,2023-09-12 09:00,24.8,0,1.0,81,0.2,1.02
922,2023-09-12 10:00,26.6,0,1.2,70,0.2,1.63
923,2023-09-12 11:00,27.7,0,1.7,60,0.8,2.48
924,2023-09-12 12:00,28.2,0,0.8,59,0.0,1.48
925,2023-09-12 13:00,28.5,0,1.8,61,0.0,1.53
926,2023-09-12 14:00,28.4,0,1.3,61,0.1,1.69
927,2023-09-12 15:00,28.4,0,1.8,64,0.1,1.36
928,2023-09-12 16:00,28.6,0,2.2,59,0.9,1.71
929,2023-09-12 17:00,27.7,0,1.4,66,0.8,1.16
930,2023-09-12 18:00,26.2,0,1.4,76,0.0,0.26
931,2023-09-12 19:00,25.6,0,1.2,79,0.0,0.04
932,2023-09-12 20:00,25.2,0,0.2,79,0,0
933,2023-09-12 21:00,24.9,0,0.3,84,0,0
934,2023-09-12 22:00,24.9,0,0.8,86,0,0
935,2023-09-12 23:00,24.6,0,0.8,87,0,0
936,2023-09-13 00:00,23.9,0,1.3,90,0,0
937,2023-09-13 01:00,23.7,0,1.1,91,0,0
938,2023-09-13 02:00,23.7,0,1.3,91,0,0
939,2023-09-13 03:00,23.4,0,0.5,91,0,0
940,2023-09-13 04:00,23.4,0,2.1,91,0,0
941,2023-09-13 05:00,23.0,0,0.9,92,0,0
942,2023-09-13 06:00,22.9,0,1.1,92,0,0
943,2023-09-13 07:00,23.1,0,0.8,91,0.0,0.07
944,2023-09-13 08:00,24.3,0,1.1,87,0.0,0.38
945,2023-09-13 09:00,26.1,0,2.0,80,0.2,1.05
946,2023-09-13 10:00,26.1,0.0,0.9,79,0.0,0.73
947,2023-09-13 11:00,24.8,3.7,2.4,88,0.0,0.45
948,2023-09-13 12:00,25.8,3.1,0.8,88,0.0,0.92
949,2023-09-13 13:00,24.7,2.7,0.9,88,0.0,0.32
950,2023-09-13 14:00,25.0,0.7,1.8,88,0.0,0.62
951,2023-09-13 15:00,25.8,0,1.4,85,0.0,1.15
952,2023-09-13 16:00,25.9,0,1.2,86,0.0,0.5
953,2023-09-13 17:00,24.8,0.8,1.9,89,0.0,0.09
954,2023-09-13 18:00,24.0,24.8,1.7,92,0.0,0.03
955,2023-09-13 19:00,23.6,0.0,2.1,91,0.0,0.01
956,2023-09-13 20:00,23.1,0.9,1.9,93,0,0
957,2023-09-13 21:00,22.8,5.9,1.9,95,0,0
958,2023-09-13 22:00,22.3,0,2.9,92,0,0
959,2023-09-13 23:00,21.9,0.4,2.8,94,0,0
960,2023-09-14 00:00,21.8,2.3,1.3,94,0,0
961,2023-09-14 01:00,21.6,3.9,2.4,94,0,0
962,2023-09-14 02:00,21.6,0.0,2.4,92,0,0
963,2023-09-14 03:00,21.6,0.0,1.9,92,0,0
964,2023-09-14 04:00,21.5,2.8,2.1,93,0,0
965,2023-09-14 05:00,21.1,7.9,2.3,95,0,0
966,2023-09-14 06:00,21.1,0.1,0.4,96,0,0
967,2023-09-14 07:00,21.2,0.1,0.4,96,0.0,0.02
968,2023-09-14 08:00,21.7,0.4,0.5,94,0.0,0.12
969,2023-09-14 09:00,22.3,0.1,1.5,92,0.0,0.23
970,2023-09-14 10:00,22.7,0.1,1.6,90,0.0,0.36
971,2023-09-14 11:00,23.5,0,1.1,86,0.0,0.53
972,2023-09-14 12:00,23.7,0.0,1.8,86,0.0,0.65
973,2023-09-14 13:00,23.6,0.0,2.3,86,0.0,0.68
974,2023-09-14 14:00,23.1,0.2,2.5,90,0.0,0.65
975,2023-09-14 15:00,23.3,0.0,1.3,87,0.0,0.48
976,2023-09-14 16:00,22.8,0.0,1.4,90,0.0,0.23
977,2023-09-14 17:00,22.5,0.0,2.3,89,0.0,0.19
978,2023-09-14 18:00,22.5,0.0,1.1,89,0.0,0.12
979,2023-09-14 19:00,22.4,0,2.0,88,0.0,0.01
980,2023-09-14 20:00,22.3,0.0,1.7,88,0,0
981,2023-09-14 21:00,22.1,0.0,1.3,91,0,0
982,2023-09-14 22:00,22.0,0,1.3,91,0,0
983,2023-09-14 23:00,22.2,0,2.0,89,0,0
984,2023-09-15 00:00,22.1,0,1.4,90,0,0
985,2023-09-15 01:00,22.0,0,1.7,91,0,0
986,2023-09-15 02:00,21.7,0,1.4,93,0,0
987,2023-09-15 03:00,21.9,0,2.2,92,0,0
988,2023-09-15 04:00,21.9,0,2.2,92,0,0
989,2023-09-15 05:00,22.1,0,2.0,91,0,0
990,2023-09-15 06:00,22.1,0,2.6,91,0,0
991,2023-09-15 07:00,22.6,0,2.3,89,0.0,0.08
992,2023-09-15 08:00,23.2,0.0,2.2,87,0.0,0.15
993,2023-09-15 09:00,24.1,0,2.6,84,0.0,0.44
994,2023-09-15 10:00,25.1,0,1.6,83,0.0,0.66
995,2023-09-15 11:00,24.7,0.0,1.8,83,0.0,0.78
996,2023-09-15 12:00,24.8,0.1,1.8,85,0.0,0.66
997,2023-09-15 13:00,24.2,0.7,0.7,89,0.0,0.44
998,2023-09-15 14:00,24.5,2.9,1.8,91,0.0,0.85
999,2023-09-15 15:00,24.9,0,2.1,85,0.0,0.94
1000,2023-09-15 16:00,24.7,0.2,1.2,89,0.0,0.64
1001,2023-09-15 17:00,24.3,0,1.9,87,0.1,0.5
1002,2023-09-15 18:00,23.9,0,1.1,89,0.0,0.15
1003,2023-09-15 19:00,23.3,0,0.6,91,0.0,0.0
1004,2023-09-15 20:00,23.0,0,0.9,92,0,0
1005,2023-09-15 21:00,22.7,0,1.5,93,0,0
1006,2023-09-15 22:00,22.7,0,0.5,94,0,0
1007,2023-09-15 23:00,22.6,0,1.0,95,0,0
1008,2023-09-16 00:00,22.4,0,0.8,95,0,0
1009,2023-09-16 01:00,22.0,0,1.2,96,0,0
1010,2023-09-16 02:00,21.7,0,1.2,96,0,0
1011,2023-09-16 03:00,21.9,0,0.8,96,0,0
1012,2023-09-16 04:00,21.8,0,1.2,96,0,0
1013,2023-09-16 05:00,22.1,0,2.5,96,0,0
1014,2023-09-16 06:00,21.9,0,0.1,95,0,0
